iter	RMSE
429	0.01180226116
430	0.01177649545
431	0.01173178685
432	0.01169887199
433	0.01165942708
434	0.01161543126
435	0.01158793371
436	0.01155727485
437	0.01152048314
438	0.01150978241
439	0.01146703356
440	0.01144244702
441	0.01141863456
442	0.01138865201
443	0.01137064708
444	0.0113356145
445	0.01129780578
446	0.01125450525
447	0.0112176261
448	0.01117987209
449	0.01114413764
450	0.01111287839
451	0.01109369534
452	0.01105442298
453	0.01102115936
454	0.01101138973
455	0.01097566017
456	0.01094073959
457	0.01092722164
458	0.01088968727
459	0.01085872446
460	0.01082184467
461	0.01078959168
462	0.01074852066
463	0.01071581227
464	0.01068115575
465	0.01066248935
466	0.01064289348
467	0.01061721494
468	0.01058364478
469	0.01055124607
470	0.0105297207
471	0.01050004013
472	0.01047897606
473	0.01044992477
474	0.01041937287
475	0.01039671246
476	0.01036399962
477	0.01034694617
478	0.01032464353
479	0.01029951892
480	0.01028212478
481	0.01025426881
482	0.01022411927
483	0.01018553304
484	0.0101603893
485	0.01013203074
486	0.01009911872
487	0.01007031581
488	0.01004132901
489	0.01001686131
490	0.009989485594
491	0.009971470173
492	0.009938650065
493	0.009909327197
494	0.009893982528
495	0.009868773054
496	0.00985220653
497	0.009816866881
498	0.009792857882
499	0.009768215769
500	0.009736700083
501	0.009700455806
502	0.009676815594
503	0.009671354046
504	0.009645398912
505	0.009611185029
506	0.009599711499
507	0.009580902539
508	0.009558223734
509	0.009530318824
510	0.009522431788
511	0.009504260607
512	0.009478067622
513	0.009451391102
514	0.009434071131
515	0.009409766824
516	0.009387889657
517	0.009373224256
518	0.0093565654
519	0.009331415325
520	0.009306717196
521	0.009280597228
522	0.009255778851
523	0.009231926505
524	0.009210479673
525	0.009189618513
526	0.009176184528
527	0.009159199409
528	0.009149918321
529	0.009130592535
530	0.009111438156
531	0.009101834994
532	0.00908082913
533	0.009046148746
534	0.009015785192
535	0.00900917281
536	0.008989861764
537	0.00896091849
538	0.008943607702
539	0.008924184172
540	0.008908788063
541	0.008902873578
542	0.008877646494
543	0.008854259552
544	0.008833855154
545	0.008802866078
546	0.008785395266
547	0.00878008319
548	0.008754739692
549	0.008742044711
550	0.008718674928
551	0.008700227194
552	0.008670245873
553	0.008659141536
554	0.008643184373
555	0.008620456586
556	0.008604392814
557	0.008598614657
558	0.008578477787
559	0.008566952006
560	0.008543985658
561	0.008525685121
562	0.008504325546
563	0.00848798549
564	0.008468902699
565	0.008438699336
566	0.008416832122
567	0.00840226255
568	0.008377189585
569	0.008351599053
570	0.008334895558
571	0.008320037988
572	0.008301919034
573	0.008282907456
574	0.008264161881
575	0.008238941361
576	0.008219131241
577	0.00819844381
578	0.008171746902
579	0.008155210375
580	0.008131876324
581	0.008107376084
582	0.008096738484
583	0.008069518299
584	0.008040662375
585	0.008021720947
586	0.008006759763
587	0.007994321792
588	0.007960879985
589	0.007938010795
590	0.00793293892
591	0.007921838481
592	0.007904740701
593	0.007889394777
594	0.007877572347
595	0.007864241321
596	0.007849207875
597	0.007832994982
598	0.007820635098
599	0.007809042879
600	0.007789052
601	0.007773429665
602	0.007758895461
603	0.007741882271
604	0.007717961124
605	0.007702658679
606	0.007693787203
607	0.00767645161
608	0.00765009362
609	0.007633112223
610	0.007617507369
611	0.0075817917
612	0.007564321477
613	0.007537315443
614	0.007519074746
615	0.00751469927
616	0.007499573674
617	0.007482643631
618	0.007471647216
619	0.007461431696
620	0.007444431757
621	0.007426613065
622	0.007409669427
623	0.007394018671
624	0.007365637447
625	0.007348953244
626	0.007329964752
627	0.00730511143
628	0.007284907224
629	0.007272151877
630	0.007251211242
631	0.007235970871
632	0.007233064715
633	0.007216269469
634	0.007200398981
635	0.007181052311
636	0.007162104109
637	0.007138651133
638	0.007133401222
639	0.007116143136
640	0.007100857178
641	0.007085614147
642	0.007081115495
643	0.007060299296
644	0.007041551011
645	0.007023592607
646	0.007019072161
647	0.007000935371
648	0.006987454227
649	0.006974878425
650	0.006941919573
651	0.006923435293
652	0.006910243476
653	0.006898164818
654	0.006878137021
655	0.006861162863
656	0.00685077315
657	0.006837660631
658	0.006822784735
659	0.006800433868
660	0.006785114917
661	0.006776580862
662	0.006756969457
663	0.006737323357
664	0.006718149665	665	0.006696142666	0.006965856143
667	0.006950116123
668	0.006938189909
669	0.006921939047
670	0.006905521988
671	0.006883596853
672	0.006869633065
673	0.006855658036
674	0.006843322052
675	0.00682602249
676	0.006811264081
677	0.006799653893
678	0.006784117182
679	0.006765881734
680	0.006751210877
681	0.006740477177
682	0.006720921947
683	0.006705189076
684	0.006687900067
685	0.006678750184
686	0.006661192828
687	0.006646463883
688	0.006630235408
689	0.006614761296
690	0.006596363814
691	0.006580808427
692	0.006570725533
693	0.00655349831
694	0.006536000814
695	0.006522808699
696	0.006507813846
697	0.006495546053
698	0.006485146325
699	0.006473148798
700	0.006458323675
701	0.006445455013
702	0.006433668371
703	0.0064155690477704	0.0064013376697705	0.0063852366697706	0.00637007324
707	0.006358348314
708	0.006343287216
709	0.006338082015
710	0.006328764543
711	0.006317072872
712	0.006305788879
713	0.00628706632
714	0.006269142826
715	0.006259721325
716	0.006245303921
717	0.006229462015
718	0.006216661755
719	0.006201607724
720	0.006184408066
721	0.006173198571
722	0.006161623351
723	0.006150434485
724	0.006135455532
725	0.006123342864
726	0.006111356291
727	0.00610915401
728	0.006100021227
729	0.006084573605
730	0.006071049141
731	0.006059517597
732	0.006045655376
733	0.006030784269
734	0.006019623892
735	0.006006237705
736	0.0059940722117737	0.0059800989697738	0.00596619352
739	0.005960343929
740	0.005943222562
741	0.005927255185
742	0.005920976
743	0.005907467287
744	0.005892774303
745	0.005878547858
74746	0.005650495227747	0.0056363631157748	0.0056246479527749	0.0056059947827750	0.0055947996227751	0.0055884690987752	0.0055715803457753	0.00555933049
754	0.005544591511
755	0.00553920862
756	0.005525389527
757	0.005510520538
758	0.005499818488
759	0.005481719969
760	0.005470515194
761	0.00545752814
762	0.005450372041
763	0.005438817799
764	0.005424532908
765	0.005421793704
766	0.005413677131
767	0.005402860579
768	0.005395270061
769	0.00538291397
770	0.005374578699
771	0.005368215079
772	0.005361370826
773	0.005349724738
774	0.005333645195
775	0.005323911827
776	0.005307317549
777	0.005298237263
778	0.005283874468
779	0.00527360858
780	0.005265571254
781	0.005258331691
782	0.005247880065
783	0.005240467445
784	0.005233968634
785	0.005222835145
786	0.005213971066
787	0.005199974899
788	0.005185423271
789789	0.005389890679790	0.0053828961379791	0.0053682858879792	0.0053551584979793	0.0053514412279794	0.0053335174795795	0.005323808179796	0.0053154496979797	0.005306609328
798	0.005292393076
799	0.005285425769
800	0.005276480861
801	0.005270221705
802	0.005260317984
803	0.005249425374
804	0.005235241774
805	0.005222304205
806	0.00521116249
807	0.005200575103
808	0.005190005766
809	0.00518471219
810	0.005174891546
811	0.005171455952
812	0.005162757961
813	0.005147667491
814	0.005145478976
815	0.005133140902
816	0.005121831541
817	0.005110670696
818	0.005099533587
819	0.005085976509
820	0.005079589402
821	0.005068514442
822	0.005059829247
823	0.005046919848
824	0.005037155569
825	0.005027493257
826	0.005010556287
827	0.005003715193
828	0.00499774452
829	0.004988688256
830	0.004979397345
831	0.004970974624
832	0.004957074507
833	0.004945273481
834	0.004932735352
835	0.004920547018
836	0.004910773471
837	0.00490037195
838	0.004895420846
839	0.00488337974
840	0.004876649897
841	0.004869162388
842	0.004857576749
843	0.004845180427
844	0.00483656774
845	0.004828387119
846	0.004815580108
847	0.00480792067
848	0.004791970566
849	0.004784694833
850	0.004775736147
851	0.004769236052
852	0.004757075439
853	0.004746563411
854	0.004737779983
855	0.004732676281
856	0.00472612924
857	0.004715059574
858	0.004701196979
859	0.004692685963
860	0.004689782821
861	0.004682910932
862	0.004672739504
863	0.004662935141
864	0.004654139724
865	0.004647745563
866	0.004634826897
867	0.004628492479
868	0.004622951682
869	0.004614123028
870	0.004607568795
871	0.00460020773
872	0.004590015888
873	0.004577291157
874	0.004563187942
875	0.004555284276
876	0.004545534837
877	0.004534936448
878	0.004525651975
879	0.004513784089
880	0.004508212906
881	0.004503657769
882	0.004496252844
883	0.004483940416
884	0.004475181342
885	0.004464734747
886	0.004451736682
887	0.004440195482
888	0.00443222006
889	0.004419290208
890	0.004412243284
891	0.004405468163
892	0.004394429934
893	0.004388226402
894	0.004384857857
895	0.004379529554
896	0.004369029812
897	0.004359812286
898	0.00435319357
899	0.004342393498
900	0.004330297526
901	0.004321155497
902	0.004314047275
903	0.00430097699
904	0.004292035614
905	0.004284554025
906	0.004274011622
907	0.004269598175
908	0.004262362786
909	0.004254820903
910	0.004247175423
911	0.00423917581
912	0.004231068079
913	0.004221470186
914	0.004209607428
915	0.004200913036
916	0.004193997071
917	0.004185656965
918	0.004173767502
919	0.00416651974
920	0.004154189927
921	0.004141973371
922	0.004135282563
923	0.004127718915
924	0.004118890368
925	0.004113289545
926	0.004106989166
927	0.00409734116
928	0.00409047565
929	0.004081904594
930	0.004073615337
931	0.004063324983
932	0.004055048078
933	0.004053446192
934	0.004037949823
935	0.004029516215
936	0.00402273827
937	0.004015944959
938	0.004010092961
939	0.004001809135
940	0.003993881168
941	0.003983108047
942	0.003975592797
943	0.00397431554
944	0.003965660464
945	0.003955784545
946	0.003949519779
947	0.003945291703
948	0.003934229195
949	0.003922980006
950	0.003910986538
951	0.003905239667
952	0.003901227425
953	0.003893581354
954	0.003884370076
955	0.003878632455
956	0.003872468752
957	0.003866263496
958	0.003859265992
959	0.003853222432
960	0.003845147068
961	0.003837617589
962	0.003830591058
963	0.003825963533
964	0.003817256294
965	0.003811868766
966	0.003804703766
967	0.003797291112
968	0.003786857292
969	0.003776613221
970	0.003770378661
971	0.003759927214
972	0.003751392811
973	0.003746857362
974	0.003739007254
975	0.003728783229
976	0.003721744194
977	0.003717821258
978	0.00370759854
979	0.003701250231
980	0.00369106572
981	0.003680936989
982	0.003673987369
983	0.003670525805
984	0.003665339707
985	0.003658053744
986	0.003649306398
987	0.00364070548
988	0.003632953667
989	0.003624448068
990	0.003618967624
991	0.003611522971
992	0.003603040855
993	0.003596788165
994	0.003587775361
995	0.003579358304
996	0.003570835439
997	0.003566062245
998	0.003560520262
999	0.003553844717

999	0.003338990709
